identification,NSS,HASH(NSS)
ktaLx15VTsDq,178019011647862,626679106
1x6mwaoNdxny3v,148038373306224,263225237
CQs8LHGnrI,136120792267013,048916078
ZM4kh0kb5s3mlj,242100305605389,563769469
tC4JFBJvefo8Kq,195045590562107,990098926
YVxAs19GNKkY,185016769210442,731100477
YF5LVecON,189065441946319,664118438
MoAWTKrHVKrxA,150070419407362,617332723
YbE9iY4C,279041708962094,101161537
zgud2SRq09,246075659696751,807881310
VbJraNZ3DmgqE0j,159075142443175,645837905
VRlmjjfl,191067053203586,599453968
bxWM4iiPnfV1L5,121011600719242,508110055
RNu4tiXzwDWs,236021400239613,341759835
EDvodo2ehd3,259053564565645,289277143
CERetDj2D52yV,238090552098060,927421069
XvQVwXNTmia,177047115292175,408862137
5pz1dzHfFi,190052789321310,575792840
aFDk4uxPrfz5,118094766349152,720792086
Ck0crJTOgC9hYDY,242096562110009,963928750
WueTsoPSjQ5H,210056967367236,213019956
3oa8YDnP,216020630078064,057401372
BU7Gs5Bm0ddjp9oc,147021944312912,028147936
mJTfbW7TOO7fIFbQ,225061751204808,083398429
Cg93l0Ucie0EXo,253023476487692,388101312
2tef4NqC,249098712665114,190367789
Px3hHfpBj2Z,190040635033036,869168878
hQEWiwtiv7,179094945012835,486031868
Y5AuB3REAdd,195094620393380,756221635
uESxDMO06LYN,167023939301523,199821173
e32xKMqGedXoF7Xu,257112360378403,170160697
u9gYjNp4QEb,180112745015632,074492937
7HPlNAvns,124041592145772,349987623
20oPdEd0Q2,126040741943694,527294568
5nHeK3TGWPdl,140061867691815,010075340
hplbcL1iEsPClW,279093425883356,142953219
waygS6kNGB,125079556788324,183150214
0i8laWmj,189118592544752,770063371
9UjTn30uRxo,139010711316008,716059137
WbuVK3ixi9,207061415879682,170705044
xM8MXZZM58uA,106114896070961,273106966
c1H0PZ7P4WvGDKGY,284033657806546,971412059
7X6mILLq9,294084380776270,169011611
On7o0D83hm0x1P4F,111026279708015,966616164
khJM105Rp,275113103939237,037101009
JXiJpOeFg,261107746869376,546114923
923CQTCJ5m,206053410086165,896524915
2NQaW1yzm5Hpn,196017965815012,172508442
mSPvR2WlwxyKra,292120874340841,261902998
MkGEn74b8,290095219729840,106255347
U4eOQIwI,269123966972781,690710590
k3ArmeLRwnXh,266070774686071,330738313
coVMnfklnk,200045123436861,733598041
pv3KAZGDXv0,104037918870163,155991660
BkPbq4qM2,233026046555850,796850967
RD05Le3wDGdH,106072100108680,492952527
PjN2t9n1c,272052129635902,737682055
6iOuUe2v645,263042760055000,837934981
3ChQbOtLyF97u,285053944292196,699369727
qfryQpAkQyM5,157068718300355,758011520
baqoqx3o,245060602969289,510780024
up6W2Ihj04X0XeQ,113039019825617,877428924
v6pGm9GHM,176088452280286,459569112
YSUl2m84,216091013332391,869998348
Lc6QUNpKS,196094187337628,067614481
uVZLjEU2nJxyv,210015261278278,508145737
JfLPfPpZeIOCEH88,237124377290525,278330285
6xOedyt2,196066393143726,064017692
w2AL5KEbHsN0P,110069566057070,912881027
8kL70Q4EwMbtq,213124922073333,690424200
4aq2iIEk19a,218074652325781,960636634
BEQZziBGhAd,105086105208578,703930321
Lb5jPKyU2,236088149854079,411672755
duiBm8PCqG,172056254196936,727894669
FaYJRq7Qr,268056287710368,434854276
T0vrglLMG5YlEnfO,149097994742930,754786032
v2HUq0WwS,292126816929558,515279494
EDRcNJzWMEAnQE,164037792982792,393231470
piNIuQIb1gHuyO,242093294276289,624313948
odJjHl0gakVgIbG,207108641257801,529393283
Zkbat6ZbZC,274085986932767,855794028
hHBJ8JqFlqUQ,146093843896634,344612414
9RB7GChn08XUCL,288078475791419,977934947
YeORzWVoGC,230074942092114,001261547
V3jPQ7kwYL8M,139114512712428,787702405
rGEoJTFgUi7,152067655823642,556464896
LvJqm5JrwEgDoxS,208127105806177,700643326
UQwmiQLI,253121460771246,305284579
6rxxOs3Z7c9uct6,175084485511407,009032926
EIqKAS3XBcAxu,195094651597885,725725991
ryLMKD8EN,135087507178191,204173500
ba2yK2xzoM,157048969018072,712469236
LKOGil2Nwb8V6,115020819533326,145113903
QW7Fbs1W,277051208338371,922251275
F2EYzdFEPb,188087570879223,623432080
deZkm3rZlcD7WTg1,129084536930810,363263332
Zl1LDDoKJXoYD,168119489498270,153827940
OzGyfqkGvZTbldK0,121077720170891,497576173
NWJsvFVw1Vcc5N8u,244074248739110,984826887
VASgagTr,245067994703249,893776059
BFSHDY7Zm,186023187122794,185080448
yqzlsFlbE2y,122045684433520,413414099
OJxKO8jk,202123970243230,227638478
gV4B2kNW5km,270115882364571,620067751
SvHRabARQjR3,206077038404576,511134188
mR22DX2FJ2,139104849370775,096445049
mW7bApGjMvJ52p,190061907049983,023990348
70rK7k01FNCkqie3,162024344998285,741043445
rQ1JPoJM0P5k,248025125554498,504480418
VVfZV60Zcb,234036194661735,355736121
DZ8VpQPw70R6V,254031221764418,674336397
v2zmVLLVE0fsHto7,202067725332909,966739809
y3ZccOmBey,240103101287467,056701721
BceJugOenPIX,205079419147899,956753177
LRF3EiygKt59R,154093815017878,858039593
wmMQuiW90OlCF,129093401401096,620569799
Jhtm4IXGb,108127403724608,840001179
p37b396uRcK,147091142109072,930351478
ctq5Mg5PPKOfk1w,192083736036881,959849220
YuLFDpq2zq2pN,217094788686422,178780510
Ze3EP5uNT,155037837907551,061728440
FqlxXnz0iyzzhH,270088943732000,832656000
uJfQaKiGmMC,163085829036721,408227776
r9kWTAM6mURDQzK,181017243738896,426359582
ZiOmE7gicd,106125573517332,056588166
l3kqvMC6jCUeWM,194047557722868,263241325
aDp6ucp0JdtT,204055873969843,186875106
llr333WYdbdTFn,173094213766100,663896447
eubNSZC9U1q10kYp,119065201956093,926256742
3LAK1brYp3qepVur,113046155023637,514026320
f1m3UL2Dmh3f,238029300203837,895203711
zPybhSCLnahuIj90,270063539589128,284503448
yz0gEMbChROXoCk,239026092894718,359492739
no4uuFai6nd4k08Y,236114395821611,590764184
V08AjT4XTUjD,186084163027270,791740694
MIEOZIZ73e,132111362067837,181166573
AWQpoJu3i6GO,187121647453900,165244419
mvejhXi4S,244094302323416,802705958
Tb7LLBQ49mp0Ew,177110885404273,956457509
Dbh5EkAVbg,177077361527488,835492807
nMACmmdF,138016307653406,193805250
0nzn95bpY4Q,283096496765142,344732213
52grTBPsMNxe,102067513049212,509974383
rTHrgtMwt,153115118569341,636230855
XjdVXkeaW7W,113100416647028,900927696
UK02fYdukYZ,136030129525451,981155078
nJvBnD2SQUNv,179064987007112,151316502
yoqobQqrfj,142026801238650,874568581
1LL3U06w2eY,298058567326493,361571928
iRsvwMwT9j3,282123162851522,323103430
e0v2svLYY7PM6nIX,163123933038629,095366603
fyhCRUNC9Rp,234100192706737,160020656
oBq8j4LQJc4Yn4vr,129061908573558,037555839
rRklvRhzzP77t,162074351144632,482017907
xf6mjqkcM0WvO,287094086262234,775970971
BTFQhIDuba3Ogz,179106152804117,742983427
jVRfYXASpLfiO,278027155315341,894816433
Y1vw34QhX5TQ,241046558354652,427268685
oWRKya8G5lWqpL,299063371344509,295808648
lQMXU3Na,108016537186833,784997535
CayDYo5mkttOxiU,198029300977937,200578644
fZZBUDdEeF5a,249072851663329,725105147
ObAXRcbd3Dzed,298110771544606,705118735
whpX3yWDpT5H,117043188214744,207472865
RMXBVbr3Q5XvG,137105642713530,456783645
qLD3MeF0Tg,215036868688098,601798620
hqBsSxpNH,165106599741531,145129941
56UbWJhN2JPbbP,117105332005234,640252249
JzyRElXetrWVnx,255106216429364,277682453
Wmo2bHQ8,279084627644808,108852047
4qAGn8OvKxHV,182106276391115,688120521
RvGghgUYWYJe,180035564574510,255690828
UXLv7eJVV,144122193390689,983666732
zheI8HRtD,154035938018020,634112205
ibQCjxnxl6E,194110645667045,489167528
9Wky3uwLP,122041095216884,044592404
nryFRt1RNpbQZW7t,294083977285780,760901673
0srDq396416JOYM,203045765796680,820188982
nrXY399TjfVi2lg,166048498479901,519149773
PWAEdZrxtdr3uYa,222083716003313,028782546
F9Ja14sKr6ZJU4zn,254076073138403,953018871
wAVqQYb21KqepT,247119141757091,821394478
9FE9hMPTl4OCvVY,212123738409394,825107581
Qjjv0lqikxq2l4T,102032697717554,559826210
3uEr32ZL8T,212072205930610,291675119
I1ydvTvI,242100558282093,986147544
z9NTVwCPJAKxr,146086203982676,191026092
v706TMyNy0jrOin,206041184229018,413641669
85tXmjwFRzuye60,294115867098013,251644299
XNHEjBWI2,291076503364245,576565002
KE8X0RfGpt60Sgo,286105089623200,039586164
2CEA1s08ym0bys24,296083829886164,822847087
eudsnOqPKqtg,166124800948547,693691879
Ws86iYRl,220114767616852,564660426
rRo9twUQqQR1Dh,297020514520559,155517147
XDmGEf7uGaVJLPov,265096250009462,418884477
oj9HjPrsvV6vDm,229090896076074,016419668
rajRpKcOLQ8F6,175072101296610,494041189
hf01Ftrzwzk,161096659241566,549363749
3qczVnJnBYmy,102078087068268,842999412
k5V6b4hv8m5H2,293086460661830,451527673
afwdNIMG24mYB,111096530890996,752440192
jWglosqNhmf,261102134718897,600661368
UypTMVNIE,174126829677602,175890707
da2KDWfiH97,264013749268311,313591682
zBrkmVtgSPGbjSnj,115026960276363,004516276
qdd3D3HJ,134058667677081,542992846
6YWKw8D2hw,123124708245681,889152794
2wlvNO5Yf2nHt5bU,244118644673717,717078974
BJiDAI3B8LX,252064181945523,288017713
FXFGJTcm7seuK,124091223195672,379899381
52pyLwT4,258096841560043,299839002
TwjrYyHJbyx,211025321247468,766240033
W611Z02U5q,273102071357657,825697846
QI20cxYgrv2e,176077160529994,010506445
YeRN5r3K6nWtDY,203097482454128,977383438
8Q08g8jcu,204110247904942,040609400
3PXMVNGDctX1eE,252036886936858,316775421
HcBIl0cmh9SAs,173126903268806,556376419
cQkNGOjrQ,130110543839898,054094851
m0F9MrSn17RNBp,223014987895133,282379153
YiIDNE90,216073377169748,089935426
BCOGCVIs,213113566813741,876908166
7QHj44UBW6mV63m,206053726882959,130151139
Ir9pkHFQ5uZsocOO,294098957169400,847040925
MNf5wJKkW7Ytqj,165051117184453,663974885
uyD8UoBIUzUnS,119023792566197,041181599
K1wZRdNZ,216068156134564,741980074
rirTnPDH,294107280985561,228393193
2G4ki8fY94,102059021338371,382867470
x7QrdJYaeH,211093375350991,837005558
jYCr0Fi5O,111103154802942,648734536
wMZ3gtQUHx,290017505346391,945706580
W6ORDWDXgcD,101035363977149,979657999
uiR0P2eB8S1,246102590887172,899878668
fvYY4ypPV,136090718679005,804438754
1KQWVIP0eZ,284111734680949,040255518
2ABTAlKxTxVAnf,108048657103031,105968267
ILzc1dTDeZizY,108083674587459,643402825
0uCzb8Uak7B,295088077250588,395923436
IXCLSHgHYR5VFOU,178053306751768,826698761
osyEOKMciOMJIug,108023936510759,051243798
p8pwBfIIGbl3HTc,290096157290623,205395564
bvhMfbmAZ,248024574570855,672020647
5BQpZ0k9Ejma0p,105100849277213,579267100
7A2IXwuauch5T3S,227108505717108,991156273
gd1sJ6hisY,228042540863331,137702964
ILcG981pjMRMjAl,149107495041987,493537506
CaJz7O9Jyg8Jetd,144086852857228,131351308
VI7rKLwIzgXMd,102040194962504,573447700
sPASrdChKsn0oH36,124101961209691,811570874
pohHPsbAn,159082572305833,888729844
DuE2HPwRzk6HVp,282019007706195,071960439
a8RyqbGEwqfjwZV,260036299864501,637023878
g6b4VUZuzxdjBTXK,207125151973982,102387831
qNRcMVlq1pk,120076576797712,046096918
36Uyk0cUM6T0w,297033518158381,070229086
DFZomh64fw,190054048690806,524180652
CRswd6B13A,140033473333859,114578073
hfAPXuoi,162017472649429,858679542
tOrVJrX6Sdqa,259026082108016,216509745
vMRO16Nd9BD7Svo,166078432996732,262640852
Ks5YuKID3lIF3,112068196573737,469292429
wUhlpoCBfv,292105647438406,847031233
DQT2mXEDn5j,187061977441580,070998827
5fE45IERX9Bd,239016640163526,358046808
ZwmqSa7ABHmf,127019280183163,807949363
yiLnWOW7z9F3,139028303512452,735803793
Mcey5CuFPH4,188067465127756,750452701
ofJzwx5xAxOm,109061351037004,362735641
BlqkrKUilvbc21lE,235024192381997,474648309
akuGzHymmNiDLRi,222104658724074,862890536
1KWCsf5b70GOow,122053652248337,604050603
N4TlAWfchCfFO,228108447092098,755091735
FWcN4jQGEkoTc6q,243026047262010,893645263
nlGVyI4VaD,282038983402759,564750747
DGsnHAQejQO5o,183037123757310,335234046
A3CkFfFPvSM028,297105322969534,600097266
CtMKpmIRCwC,271125868425967,554469511
xk8h7W8ec1,196035006074493,965384182
AEtfLq3Ze4SyX,237077177684841,102709469
m742pJxA,218035940910136,583622747
Q65CbI48oUz,115045297733409,854270081
TATj4avzCT9jAw,292114211921932,478660334
Mn1HsQ8hdn,127065976256709,977050606
w4Jekg47D,145045673378410,382789947
ruDcEW1S,209109451520373,298712865
iB4XVlgkUdEcTnS,245070304392901,365312210
JPaFKB74fgc,258047071473468,566777465
3lGpAPQxvQ089kd3,284064656805085,634646685
8zZfJPXpu,110023950474240,462479069
zK61CAbVk1KVNi6k,101117575888188,081081359
AqtdkjaIv,211124338961761,205346203
fzFh9QLRFoCx,119045673609901,130674105
4LDViev5,285013404246742,472605347
RLUswHD4qi,186048826217878,571152252
z8vgKgU57VQbv6d,289119204882723,199280658
5GIv1TjRV5RXytl,177068471183075,520361420
zKtm69YAck4,251127296938637,867216378
x0s1IBwzChArvqYL,261127104257623,549830455
I8CGqpYAcIsj4Y8,292106695907959,687082534
lIKjlOo7oMLh3KqS,251096151888412,287773295
48k6IpaD9ptiivIK,113106357343104,630264528
2QHPJWrtLr1tOFE,247066744788157,306755223
CVUJsvNbiv,115119062918493,823229283
XwrAsR61UwX6Q,100036608564823,259418141
8sZ8MjbHMd,198042750632783,951401828
hKkcknBg5iiw,263107049396687,856289963
3QPmjF6fGWteg,150115412432887,415823469
ajbUFNVgvhxIMe,141101681231575,449238581
GvPJLtIPcg,107061499298226,393590343
YEYr8bDIVbc,158051957258121,649118808
7v1IUdoGfo,107051020925752,898569550
PdFEHJ7nLeE46xo,168075999778873,206685240
V0ButOrlqmMX,197113375580579,158950277
saIL3BoeH0SHt,234057918336250,862929743
zs1zz4YS6ka,150104689217790,544551609
ZO7N5S81XS,199112900968671,549355489
RyK4q1GPr,120049330849525,443399381
qQnvMxFqYzBE,139103032659805,005305174
RV1x4ChFztP8D1a,235124058029422,463308430
ifYtV4jELWGo01Yr,277033969629793,961873955
4vUpBbvAHHxWY8,216036291464273,461827464
F6j8zJBXGc8Ep9sj,151038516586703,512319464
TNp1MoCe,283078536912111,257297438
4KS0UzhsFR6Dh,160034381919557,036952703
EE29ROhs73Y,119058505139381,659725650
bzuC9yD9h,185086036498308,247506180
gEGIIUCe3bzBw,251043183185328,591462886
z0l4ruuk9q9,244056381573855,826075982
F3DYJSyfGDVdQMyk,150047006665702,508046738
lPo3VutC,187106269159813,866998459
FnVGXFaZtK,108027497551535,378801023
pfO08rpYEb,146122123707002,353559103
kYJnRVxalJ,227023325664692,028294332
1mQy2w8J1r2JWXm,134080827186869,525099900
52XuWea6N8V9PK,269101238542719,581184405
yksiD2mrQP,291022433316253,951865718
ATlXEqaeP,222025386344465,833158353
5VFRimqncOQJQ,159059180012404,197496639
p21WiSNkZBAXa,172035532997563,937510591
JF8JsKJb8LTTwQ,296080995294162,084728475
HSVohArZ,127100861308424,012117407
sf2XLHGq,255033429445103,039778965
JNR1Jywcs7R6P,236059255477320,387233195
H9mVEtpbzI4D,164047882890585,980322726
qvxLAL6VEz,173129428224350,337940690
0qPTTjvcpMq,243076080021338,780420239
pbD0w6592Brtk,117012980745026,139519899
twxcedVVnmkqflI,214041092185774,102682199
qVD3Wb6Q5Ge9BVM,199010438844742,598939187
n5dXJxv5nO826Z,217124698385878,169175107
kGMvYYcUbJMsfmG,131028931407886,884974073
tMX796D62k8w65,119088905140641,669468942
wNrWHzbc4r,244027073459656,537926535
Vd3oPPGSk,252066052630111,575318825
iMPc7GkY,244118177624634,817201782
oXT47ZSN2fZET,108111960851914,921038719
cgopurP1gL,257123164769564,919103707
K0ADy0ay1QlVy,275011317469285,362437376
dX72tIv7TxNCr,181045562231780,395928780
HxUdbsF08lI9J,154068708530098,118187190
PRO3NRWkSEH6nY,162075139997187,060266261
W6HbS3qVl,240079201269231,428726592
4qhs1IotrGQD,256080208792454,925633010
209pFxIHlvChzYN0,235117893077036,062846601
nvQZpDu6asB,268129538204562,820013496
Q7chfJO2xZW3RDO,136044995069002,845186256
2A2zahFUPn2VvsSQ,226126081817573,287565727
fiuR0VxGzuRK91D,116127693121739,655075162
nNDYw610E,224106005934323,466434868
yAR5FvkxGE216h4C,115041432569631,796506093
Lj38Agqd3xAMEE,200032731293866,817348315
oVavQ6hS,237020255199152,855297303
6aWg22Dq,113122184247189,675941763
LnHxmNSUYK,201090431068559,093851474
6OUYMsglBHHWEO6,273072820360628,754069779
sJed6P6WIMXf,135124056123056,955445745
9Hz8uBhJ16,237072007288469,454036080
yYvhTgPCunwNH,218053428987627,830774103
JhBR3Cd3BGF,277111912233675,722107078
Z5p9MgCdxrOs,108103494618405,602901219
TdEYlT1dKP2EjYD,196094905884949,400098998
GxuUCJOPttJ1bQZp,203127597591642,683234072
CiwfeKiFdDcAPqUS,157093128423309,403469692
E5le4gxLKX,284015078127002,411036149
zXonrryoazwdE6,110090988525388,667613505
6K9lVb0ZOUJ,122054341397745,658409008
xsKKaxGiBl,274118087790654,910771493
CY2YBBIxRDsJy4oC,260056715191856,378087307
KA2u7RByR,213023189116497,909189123
4dInXDqv1,267069357363516,944774140
8uJ8Pvsf,138112432128261,568759813
9M2GnYoyL,110080647395230,796033338
on9BolRop,268078973082373,997237999
ojwCfO7x0,112128706244668,260409524
wZCnDIp6jmZps,118048245554147,704032308
bZcw5aE3rTZK6ffO,104090790935760,912892911
AUaScwGos,259104183434075,065771649
ziMCUFkbLBg,130082630335148,347273522
8eepomLwaTBRyV,278080354148066,558828202
yNeIY54I7,251046396600280,665530444
kzkLb4sxuNkLrg,199092679617485,283398644
AJSdb65FY1p,252103729991815,846460181
SuWPgjpr8YDO,283011462359925,921055360
WqNkD9zt0PLtjAax,232018170483980,526581139
UB7qcKEDsd,288063391250602,487948794
4hMIBngFSLD97qh,142092772741272,109254867
pl9fRhf6adk4qp,161060705110384,695102200
1yIBcKdnAx,268118931376641,731614348
PPim3gWhvS90qS,114073019646791,617597550
BU9LO8B5OPTfXa,196110512882155,619130652
JpCvASPVebzJcf,220103993950281,670750585
fvpgHELLumI1td,246091525424919,415844158
OuUQv55zyyiY4,113033091532406,763798890
ckhlD6MmdlgaPxo,265032201547462,841328507
vwkkdUmrW1HbG3sL,108080178833324,912833695
nBRe8fPqXW,280077432170639,123951170
Wlkx29mv2gUE,187038769212630,573510280
SUZ9DmGC2ZNgL,199094355549378,999274665
iFz3gxMy,215036526194072,441733815
8LF9jbhRuhn78CcS,224125280242396,912484289
LG3dXvQZbuepoqXb,248100375624564,716236545
YE1SnPdF,134095283322748,354162182
nnK8nXxLArLmZKBX,240040364148754,816107359
JnIqQQ3fMg7,143039199754781,755971359
DzxQ2Fa9sz1lZ,297073747534695,805727487
9kuC19f8,201080703291261,117880547
4P7rmlZhN0dPy,261038337993727,667467806
26bWtqTr,148087271869978,051483427
6VgkifPHm3,198051588154532,207630939
DRH1xRrvjNa,129024267762023,957976769
QAL9aFAHDTb,297100554619948,198359192
g1n9i4p8izCBVWX8,152016819001194,186266201
UpfwaJML,197042105911209,520680053
2RFFVvV6O1mldwwQ,263076898671112,738778203
S5ZUGSFza8L611A,260091923339377,986207425
Ss1lhztY0wHJzNl,229117880708550,310175424
MOZv2dICFln0feyV,143018696385775,962984358
tY8qagfn,187062268841589,653266107
jUULt1YBVGN6A,249032212155035,701811029
dQObMq2dmvAlcZ,203124607353825,405134187
VbDzRgXqxdey7sOt,229030929621736,754131264
YzSU9uPtCsQOuhxh,274020767634128,296602180
R5xfeuQNmKMTVhq,243070896523025,283872807
7EtXp4ZSQYeEVCV,163043850026941,669242412
ifjgFDCi4C,107013337192889,273440400
8cgpiBJlu0XQ,128059225411904,640592181
6kLvIdE4,227115026343535,433448365
7byeN2Lv9ToSIAGU,262077331762207,660371943
bz8aVCBICSOxT,203113999436075,497296201
AM9Nz8j6q1,239085040498887,576292700
h3ZEMFFlMit4UGw,220102848548051,895158735
XTCEdiLXhCqzuM,111093104328958,359837585
4pqDTrrfVe1RsL,190013011453847,189828777
Mi1DvIS8,114085555103230,222161532
3w7LTiV2Ue,266057471483870,538271097
7tELzlj2wVqH8f3,167045225224277,286969090
iI97LMUk,231016127149423,642707468
wDTUhYrPZbbRSp,161126760420127,402468786
eyeWC9HiEEqD,277072410129092,127604915
ZcT0JwEJtBL3,137062055702990,089943543
imyxcit4iAkg6uj,236059311167905,721441058
tMR2wt3Z,148102896578555,536144346
v5np9CRBvKWm,160076106603265,796551763
qjAG4k0gP2U8cRp,229107337595587,855189499
JcJjR1tie,259074716766861,354433234
IOOjKqKrN,172024648594704,614743403
CYZCslrYot8qJN,160074208405206,812185157
QGtnZmPtIP1TbH,181078655006220,469894670
Xi9AyeLk5EUIe3L,113065474621944,814237648
v999uzPNRxCbnj4,202073648287467,339152099
URtq032S,206076538601996,917584883
YHK9dGQTyYDDwCm8,136098931790850,981733012
S4YczKr6cu73UFgJ,133062201166775,942944374
cE8f1HWIGZQZK6,237080610367839,235932869
u66V5pfCzCXczU,235068609932124,275181971
5EtEqM4A6BS,244096358793704,653317640
IbTo16nf,261026673457710,896312150
e1Z4AygTzZSE,221100882269835,934362608
5ngfvPRCkhebjSDV,267054722654059,931017365
TyFqUm39,209038183703545,391460032
aVi0E5kD,118031360476735,095152079
R1115PNcjI1uPb,219015685394683,693904417
n7ZSHiRtQvlU,198043521490070,327331543
YSlxfibPZSY4r,184063259175905,759158596
abjLdvl6XYU4F5,214067290651805,415156443
7o0WK0eD4,203014347333551,290724404
dHgS4drBEJx,150090792357144,648737674
UOp4R8o0blGwQat,263062136170652,034367020
RFxQWDGpxnr5I,212098731385405,985532752
zFBnn3jHyeCZO,190092686944248,112506992
aUb1UCdT9WBWh1c,295107251238448,892680330
eIHeygpqmQoVJjv,104048880175142,651147902
s6Stud7yJ,256012524818026,165641454
qWznoZPESvvoF,165127591035658,170383439
rcmvdp4pg0epDmQ3,145080812322858,865406083
C6BnG0ShpJAdof,120086915241565,192569377
5DMVgVO2Ungw,162035811163232,267420369
K92JQUUU2,276036406046862,901597024
9dw1SLG4SCFge,271033548007728,114572229
VDjWMOev,292084218208883,343963402
afEtZzSGrAGg,227081686931855,731297002
qVw89oeZR4EMTR7m,290098239128838,007753440
BH4eLwHFVEB3mw,196094410161295,855117900
3dNt1oXPvPr,101062521091439,620433976
071u4Rsel,197070518123111,750156108
eWmcmMFTqfnKsmFJ,198110570126961,878356552
R1217AwIdHElk4,205090608472664,717184119
Tqm5e3eyv,104093077791971,382025600
ak4PscY7g1U,225023396726423,150567646
HzG77bXnzmbpM,235039467386245,364102537
ZiUU1zSxXGo0,274100725186347,214364179
GN0AyG1MUNG8nb,220019559849731,288337521
kE3tEA2FITlb,197095571231840,375403801
MeXFR4KDYr,254082674496522,853571985
FIuamPWu0tf3Eh,294048375685311,359947230
HWBWt3GEdT,296075096620514,970202492
6Z2edX3ZGMbSBU5a,216085603411198,235706584
mJcQX4gUkWMAUn,142128194705305,851889982
2KI5UrqoanIp,117059401110529,610128119
6bvCZdaTomov6B,149024400380765,698998104
2hsUrWgA,267067670442229,718823257
Sa1aZFQw5rGDwxN,122048535542191,776470448
Xenkx1fnS6m2m,240108841301070,083308680
SkrJmDU5uw0Mq,255026652224720,457781889
z84ykF4H9qvSTeJ9,267027057511794,487526421
gJ9u7RTD,157082281504569,075168433
Zc7yHgYlMSlICC,174122368761361,138584610
uDDD5GDg6zATJ,184026576240940,168066509
1FIGqXV23Qylhx,291019035892665,673278658
AydHBRJs0sngEH5,205052043207306,312326362
ovH7zAC2lz,127013559980539,401091000
SV2QdobC,116058366989574,958052585
S69ksJhc,134046936687398,275540588
kV6rWhciFkrFGz2,118112370923950,038453736
I5wVdoStPyH9,151044943411207,218312213
fbdwBZiClxZp,175056069584033,063940164
IrHIvmlfipag8,192116618855796,545562354
TmR87REN,247031202996133,110742373
g4xjWIpD2xYo,148082676104051,183516587
2Usd7lPx7,260019592315909,840428100
nHJj4H6dIfHQG,145015136948349,856567428
xLEadyKvGWfy,150090363096576,303039159
Tj2bUqHtT,290032288666736,284156042
1TNssf9yGB5Y,274087502790369,521697041
lQ9TYkrdjmO2FAi,256067982709373,117044147
E1mPz9p2Z,186029232429970,343430350
9ti51XoBgK,134025892369558,224927851
JhoLPTmxuJ,132092030967954,000291090
GqUqLynOYD,231031177868388,353764811
1hFMaL7zmo,267103842161027,477307096
fUTl1QUKzV4Xs6uZ,269070519149399,150444313
TwtkiM9EOwR,236079259757522,956107051
K5No981O8gfz1c,191111555340851,098995290
VvEdInX18Ufnk1,176067171359987,253097562
Rj6f0U7mGjnU1,159013613452769,256246061
BSdlp2bVDB,208043536144534,624556929
GlRD8pvpkbGPPhGi,225120913492753,749365679
1fRfLhsAaJ6UQ,212054608417892,128495125
EEtOD2cDrkO99P2,185121123136172,219824826
pM1cQlILUR7hNhIc,254098116902598,806174138
twEUgwsoy,234018018050847,459439474
7fYtikFmQpeY,232089138009951,780675769
2mJvpgdZYn,257077592927930,817826933
mhAYS9ibduE3,222066068878698,082866853
UsYqfAyR,141058680506801,637561282
XDVozJnrzqFo,294064579701451,628762841
XJnYurWCqYH00,240079598517123,377683769
pVXFPSx8AqJQOA,170112721764058,284727591
COzELWuIgxjA930k,212077815449231,085920439
X06k9c3Qw0WFe,237083180142163,343991026
jUi37Mkvwk0GtkIZ,129121092442066,615081486
22F04njIk79G2P,182074716534134,656007038
PbE7KF2J9yAA4Ie,213073961656086,338012470
FU6lA6xJUkO,282117468151825,186424974
KxpWPV5uNEuktm4,173079000953531,273010278
HU7f5oYlwP,290071584514576,916011660
Sk40FYNVhAho,120085037041292,329458774
1T2f7QvucoacBY,216098933991854,008808013
0rhvSTutjXsFt7D,229101374280171,408610067
FafwucT4QDv,209037727269812,278282692
j2k3oSOKe,138086147646004,487301067
3BwxtRswa,132048712323795,236503510
7vzBFv4VIY3UcLl,196036862356563,255432217
RC2B2BdL,201058989674947,088461982
13E2mtAHXvQ,104041397929610,500998989
903HN3R898M4,213085111197913,463261984
4WlQzGBBeUo,266027088905400,775404878
V2uCNA06U,151058949204064,579528382
c3DxfkYz5FxkGUED,270017380864185,051064300
Japy8c2bsSD,163053315174085,824866013
1rDnw70jDLKmz,146107173559845,716254180
pLAiz7bBaymLKX4,128072816577818,662405940
rvNgO0ziE1x,299025461223777,496162411
nr3vZvRF0IWlXwr7,154091380341499,944908513
8TQ7g7Cq,255028269711278,380378357
DxnZJirRny7v,283082171486403,355532511
PkH9JhoYH,245074943976214,617621586
m43gxrO80i,138087165792482,309334776
CbpfXrZquts,208069037327098,746330494
VMeA8Ff7P2iw9Oz,141071731104822,102259610
VTddZSPVaH,125050211676655,627549183
5Pm7FCbZ,132034914983566,866313934
s2Dk5MTjQEzptZCH,250081396572994,705527016
12OZiye9fp,280117301066712,135323244
9ark1LK1ueF0L9s,106045845568248,956455892
z5j9uiRMFK,139069467132750,759692942
oVrI8TDU,151041418447070,503850920
soNIv7vH,107060171389703,247133914
GlcJh0e7P,108016631081526,648229485
SiGF09h3wiCLEjk,238039431467378,820601847
4JjP2yl4kX,221056103142880,022464323
Zq2UG1DVfvs,261103690309747,330265164
3SAgQJovQVI,234125619209842,125364278
3GYrR7QL,229077785520802,654098404
Me12AbKl3B4cU,141099284312199,273765187
XE9jsspPdx,107020781799587,700502862
